wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-04 03:19:10, flip : NONE, rotate : NONE, batch : 1/12901, Run Time : 34.21
INFO:root:2019-05-04 04:41:15, flip : NONE, rotate : NONE, batch : 4731/12901, Run Time : 4.87
INFO:root:2019-05-04 04:41:15, flip : NONE, rotate : NONE, batch : 4732/12901, Run Time : 0.24
INFO:root:2019-05-04 04:41:15, flip : NONE, rotate : NONE, batch : 4733/12901, Run Time : 0.19
INFO:root:2019-05-04 04:41:15, flip : NONE, rotate : NONE, batch : 4734/12901, Run Time : 0.31
INFO:root:2019-05-04 04:41:23, flip : NONE, rotate : NONE, batch : 4735/12901, Run Time : 7.04
INFO:root:2019-05-04 04:41:23, flip : NONE, rotate : NONE, batch : 4736/12901, Run Time : 0.29
INFO:root:2019-05-04 04:41:23, flip : NONE, rotate : NONE, batch : 4737/12901, Run Time : 0.24
INFO:root:2019-05-04 04:41:23, flip : NONE, rotate : NONE, batch : 4738/12901, Run Time : 0.29
INFO:root:2019-05-04 04:41:24, flip : NONE, rotate : NONE, batch : 4739/12901, Run Time : 0.33
INFO:root:2019-05-04 04:41:24, flip : NONE, rotate : NONE, batch : 4740/12901, Run Time : 0.43
INFO:root:2019-05-04 04:41:29, flip : NONE, rotate : NONE, batch : 4741/12901, Run Time : 4.52
INFO:root:2019-05-04 04:41:29, flip : NONE, rotate : NONE, batch : 4742/12901, Run Time : 0.26
INFO:root:2019-05-04 04:41:29, flip : NONE, rotate : NONE, batch : 4743/12901, Run Time : 0.44
INFO:root:2019-05-04 04:41:30, flip : NONE, rotate : NONE, batch : 4744/12901, Run Time : 0.28
INFO:root:2019-05-04 04:41:33, flip : NONE, rotate : NONE, batch : 4745/12901, Run Time : 3.25
INFO:root:2019-05-04 04:41:33, flip : NONE, rotate : NONE, batch : 4746/12901, Run Time : 0.28
INFO:root:2019-05-04 04:41:33, flip : NONE, rotate : NONE, batch : 4747/12901, Run Time : 0.27
INFO:root:2019-05-04 04:41:34, flip : NONE, rotate : NONE, batch : 4748/12901, Run Time : 0.31
INFO:root:2019-05-04 04:41:34, flip : NONE, rotate : NONE, batch : 4749/12901, Run Time : 0.58
INFO:root:2019-05-04 04:41:37, flip : NONE, rotate : NONE, batch : 4750/12901, Run Time : 2.70
INFO:root:2019-05-04 04:41:37, flip : NONE, rotate : NONE, batch : 4751/12901, Run Time : 0.26
INFO:root:2019-05-04 04:41:38, flip : NONE, rotate : NONE, batch : 4752/12901, Run Time : 0.25
INFO:root:2019-05-04 04:41:38, flip : NONE, rotate : NONE, batch : 4753/12901, Run Time : 0.28
INFO:root:2019-05-04 04:41:38, flip : NONE, rotate : NONE, batch : 4754/12901, Run Time : 0.54
INFO:root:2019-05-04 04:41:44, flip : NONE, rotate : NONE, batch : 4755/12901, Run Time : 5.90
INFO:root:2019-05-04 04:41:45, flip : NONE, rotate : NONE, batch : 4756/12901, Run Time : 0.29
INFO:root:2019-05-04 04:41:45, flip : NONE, rotate : NONE, batch : 4757/12901, Run Time : 0.26
INFO:root:2019-05-04 04:41:45, flip : NONE, rotate : NONE, batch : 4758/12901, Run Time : 0.31
INFO:root:2019-05-04 04:41:49, flip : NONE, rotate : NONE, batch : 4759/12901, Run Time : 4.34
INFO:root:2019-05-04 04:41:50, flip : NONE, rotate : NONE, batch : 4760/12901, Run Time : 0.37
INFO:root:2019-05-04 04:41:50, flip : NONE, rotate : NONE, batch : 4761/12901, Run Time : 0.24
INFO:root:2019-05-04 04:41:50, flip : NONE, rotate : NONE, batch : 4762/12901, Run Time : 0.29
INFO:root:2019-05-04 04:41:51, flip : NONE, rotate : NONE, batch : 4763/12901, Run Time : 0.37
INFO:root:2019-05-04 04:41:51, flip : NONE, rotate : NONE, batch : 4764/12901, Run Time : 0.38
INFO:root:2019-05-04 04:41:53, flip : NONE, rotate : NONE, batch : 4765/12901, Run Time : 1.85
INFO:root:2019-05-04 04:41:53, flip : NONE, rotate : NONE, batch : 4766/12901, Run Time : 0.31
INFO:root:2019-05-04 04:41:54, flip : NONE, rotate : NONE, batch : 4767/12901, Run Time : 0.36
INFO:root:2019-05-04 04:41:54, flip : NONE, rotate : NONE, batch : 4768/12901, Run Time : 0.35
INFO:root:2019-05-04 04:41:55, flip : NONE, rotate : NONE, batch : 4769/12901, Run Time : 0.61
INFO:root:2019-05-04 04:41:56, flip : NONE, rotate : NONE, batch : 4770/12901, Run Time : 1.91
INFO:root:2019-05-04 04:41:57, flip : NONE, rotate : NONE, batch : 4771/12901, Run Time : 0.32
INFO:root:2019-05-04 04:41:57, flip : NONE, rotate : NONE, batch : 4772/12901, Run Time : 0.31
INFO:root:2019-05-04 04:41:57, flip : NONE, rotate : NONE, batch : 4773/12901, Run Time : 0.34
INFO:root:2019-05-04 04:41:58, flip : NONE, rotate : NONE, batch : 4774/12901, Run Time : 0.43
INFO:root:2019-05-04 04:42:00, flip : NONE, rotate : NONE, batch : 4775/12901, Run Time : 2.59
INFO:root:2019-05-04 04:42:01, flip : NONE, rotate : NONE, batch : 4776/12901, Run Time : 0.24
INFO:root:2019-05-04 04:42:01, flip : NONE, rotate : NONE, batch : 4777/12901, Run Time : 0.28
INFO:root:2019-05-04 04:42:01, flip : NONE, rotate : NONE, batch : 4778/12901, Run Time : 0.27
INFO:root:2019-05-04 04:42:02, flip : NONE, rotate : NONE, batch : 4779/12901, Run Time : 0.34
INFO:root:2019-05-04 04:42:05, flip : NONE, rotate : NONE, batch : 4780/12901, Run Time : 3.10
INFO:root:2019-05-04 04:42:05, flip : NONE, rotate : NONE, batch : 4781/12901, Run Time : 0.24
INFO:root:2019-05-04 04:42:05, flip : NONE, rotate : NONE, batch : 4782/12901, Run Time : 0.27
INFO:root:2019-05-04 04:42:05, flip : NONE, rotate : NONE, batch : 4783/12901, Run Time : 0.30
INFO:root:2019-05-04 04:42:06, flip : NONE, rotate : NONE, batch : 4784/12901, Run Time : 0.34
INFO:root:2019-05-04 04:42:08, flip : NONE, rotate : NONE, batch : 4785/12901, Run Time : 2.51
INFO:root:2019-05-04 04:42:09, flip : NONE, rotate : NONE, batch : 4786/12901, Run Time : 0.25
INFO:root:2019-05-04 04:42:09, flip : NONE, rotate : NONE, batch : 4787/12901, Run Time : 0.26
INFO:root:2019-05-04 04:42:09, flip : NONE, rotate : NONE, batch : 4788/12901, Run Time : 0.29
INFO:root:2019-05-04 04:42:10, flip : NONE, rotate : NONE, batch : 4789/12901, Run Time : 0.39
INFO:root:2019-05-04 04:42:11, flip : NONE, rotate : NONE, batch : 4790/12901, Run Time : 1.92
INFO:root:2019-05-04 04:42:12, flip : NONE, rotate : NONE, batch : 4791/12901, Run Time : 0.28
INFO:root:2019-05-04 04:42:12, flip : NONE, rotate : NONE, batch : 4792/12901, Run Time : 0.32
INFO:root:2019-05-04 04:42:12, flip : NONE, rotate : NONE, batch : 4793/12901, Run Time : 0.31
INFO:root:2019-05-04 04:42:15, flip : NONE, rotate : NONE, batch : 4794/12901, Run Time : 2.64
INFO:root:2019-05-04 04:42:15, flip : NONE, rotate : NONE, batch : 4795/12901, Run Time : 0.35
INFO:root:2019-05-04 04:42:16, flip : NONE, rotate : NONE, batch : 4796/12901, Run Time : 0.25
INFO:root:2019-05-04 04:42:16, flip : NONE, rotate : NONE, batch : 4797/12901, Run Time : 0.31
INFO:root:2019-05-04 04:42:16, flip : NONE, rotate : NONE, batch : 4798/12901, Run Time : 0.32
INFO:root:2019-05-04 04:42:20, flip : NONE, rotate : NONE, batch : 4799/12901, Run Time : 3.31
INFO:root:2019-05-04 04:42:20, flip : NONE, rotate : NONE, batch : 4800/12901, Run Time : 0.31
INFO:root:2019-05-04 04:42:20, flip : NONE, rotate : NONE, batch : 4801/12901, Run Time : 0.26
INFO:root:2019-05-04 04:42:20, flip : NONE, rotate : NONE, batch : 4802/12901, Run Time : 0.30
INFO:root:2019-05-04 04:42:23, flip : NONE, rotate : NONE, batch : 4803/12901, Run Time : 2.13
INFO:root:2019-05-04 04:42:23, flip : NONE, rotate : NONE, batch : 4804/12901, Run Time : 0.23
INFO:root:2019-05-04 04:42:23, flip : NONE, rotate : NONE, batch : 4805/12901, Run Time : 0.25
INFO:root:2019-05-04 04:42:23, flip : NONE, rotate : NONE, batch : 4806/12901, Run Time : 0.27
INFO:root:2019-05-04 04:42:24, flip : NONE, rotate : NONE, batch : 4807/12901, Run Time : 1.16
INFO:root:2019-05-04 04:42:29, flip : NONE, rotate : NONE, batch : 4808/12901, Run Time : 4.92
INFO:root:2019-05-04 04:42:30, flip : NONE, rotate : NONE, batch : 4809/12901, Run Time : 0.24
INFO:root:2019-05-04 04:42:30, flip : NONE, rotate : NONE, batch : 4810/12901, Run Time : 0.18
INFO:root:2019-05-04 04:42:30, flip : NONE, rotate : NONE, batch : 4811/12901, Run Time : 0.32
INFO:root:2019-05-04 04:42:30, flip : NONE, rotate : NONE, batch : 4812/12901, Run Time : 0.33
INFO:root:2019-05-04 04:42:33, flip : NONE, rotate : NONE, batch : 4813/12901, Run Time : 2.89
INFO:root:2019-05-04 04:42:34, flip : NONE, rotate : NONE, batch : 4814/12901, Run Time : 0.26
INFO:root:2019-05-04 04:42:34, flip : NONE, rotate : NONE, batch : 4815/12901, Run Time : 0.25
INFO:root:2019-05-04 04:42:34, flip : NONE, rotate : NONE, batch : 4816/12901, Run Time : 0.32
INFO:root:2019-05-04 04:42:35, flip : NONE, rotate : NONE, batch : 4817/12901, Run Time : 0.37
INFO:root:2019-05-04 04:42:37, flip : NONE, rotate : NONE, batch : 4818/12901, Run Time : 2.21
INFO:root:2019-05-04 04:42:37, flip : NONE, rotate : NONE, batch : 4819/12901, Run Time : 0.21
INFO:root:2019-05-04 04:42:37, flip : NONE, rotate : NONE, batch : 4820/12901, Run Time : 0.25
INFO:root:2019-05-04 04:42:37, flip : NONE, rotate : NONE, batch : 4821/12901, Run Time : 0.29
INFO:root:2019-05-04 04:42:38, flip : NONE, rotate : NONE, batch : 4822/12901, Run Time : 0.44
INFO:root:2019-05-04 04:42:40, flip : NONE, rotate : NONE, batch : 4823/12901, Run Time : 1.76
INFO:root:2019-05-04 04:42:40, flip : NONE, rotate : NONE, batch : 4824/12901, Run Time : 0.33
INFO:root:2019-05-04 04:42:40, flip : NONE, rotate : NONE, batch : 4825/12901, Run Time : 0.32
INFO:root:2019-05-04 04:42:41, flip : NONE, rotate : NONE, batch : 4826/12901, Run Time : 0.37
INFO:root:2019-05-04 04:42:43, flip : NONE, rotate : NONE, batch : 4827/12901, Run Time : 2.69
INFO:root:2019-05-04 04:42:44, flip : NONE, rotate : NONE, batch : 4828/12901, Run Time : 0.24
INFO:root:2019-05-04 04:42:44, flip : NONE, rotate : NONE, batch : 4829/12901, Run Time : 0.24
INFO:root:2019-05-04 04:42:44, flip : NONE, rotate : NONE, batch : 4830/12901, Run Time : 0.29
INFO:root:2019-05-04 04:42:44, flip : NONE, rotate : NONE, batch : 4831/12901, Run Time : 0.33
INFO:root:2019-05-04 04:42:47, flip : NONE, rotate : NONE, batch : 4832/12901, Run Time : 2.04
INFO:root:2019-05-04 04:42:47, flip : NONE, rotate : NONE, batch : 4833/12901, Run Time : 0.31
INFO:root:2019-05-04 04:42:47, flip : NONE, rotate : NONE, batch : 4834/12901, Run Time : 0.24
INFO:root:2019-05-04 04:42:47, flip : NONE, rotate : NONE, batch : 4835/12901, Run Time : 0.30
INFO:root:2019-05-04 04:42:49, flip : NONE, rotate : NONE, batch : 4836/12901, Run Time : 1.71
INFO:root:2019-05-04 04:42:49, flip : NONE, rotate : NONE, batch : 4837/12901, Run Time : 0.25
INFO:root:2019-05-04 04:42:50, flip : NONE, rotate : NONE, batch : 4838/12901, Run Time : 0.25
INFO:root:2019-05-04 04:42:50, flip : NONE, rotate : NONE, batch : 4839/12901, Run Time : 0.31
INFO:root:2019-05-04 04:42:50, flip : NONE, rotate : NONE, batch : 4840/12901, Run Time : 0.35
INFO:root:2019-05-04 04:42:51, flip : NONE, rotate : NONE, batch : 4841/12901, Run Time : 0.39
INFO:root:2019-05-04 04:42:54, flip : NONE, rotate : NONE, batch : 4842/12901, Run Time : 2.88
INFO:root:2019-05-04 04:42:54, flip : NONE, rotate : NONE, batch : 4843/12901, Run Time : 0.21
INFO:root:2019-05-04 04:42:54, flip : NONE, rotate : NONE, batch : 4844/12901, Run Time : 0.26
INFO:root:2019-05-04 04:42:54, flip : NONE, rotate : NONE, batch : 4845/12901, Run Time : 0.28
INFO:root:2019-05-04 04:42:55, flip : NONE, rotate : NONE, batch : 4846/12901, Run Time : 0.36
INFO:root:2019-05-04 04:43:00, flip : NONE, rotate : NONE, batch : 4847/12901, Run Time : 5.18
INFO:root:2019-05-04 04:43:00, flip : NONE, rotate : NONE, batch : 4848/12901, Run Time : 0.30
INFO:root:2019-05-04 04:43:00, flip : NONE, rotate : NONE, batch : 4849/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:01, flip : NONE, rotate : NONE, batch : 4850/12901, Run Time : 0.28
INFO:root:2019-05-04 04:43:01, flip : NONE, rotate : NONE, batch : 4851/12901, Run Time : 0.35
INFO:root:2019-05-04 04:43:04, flip : NONE, rotate : NONE, batch : 4852/12901, Run Time : 3.05
INFO:root:2019-05-04 04:43:04, flip : NONE, rotate : NONE, batch : 4853/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:05, flip : NONE, rotate : NONE, batch : 4854/12901, Run Time : 0.32
INFO:root:2019-05-04 04:43:05, flip : NONE, rotate : NONE, batch : 4855/12901, Run Time : 0.27
INFO:root:2019-05-04 04:43:07, flip : NONE, rotate : NONE, batch : 4856/12901, Run Time : 2.11
INFO:root:2019-05-04 04:43:07, flip : NONE, rotate : NONE, batch : 4857/12901, Run Time : 0.20
INFO:root:2019-05-04 04:43:07, flip : NONE, rotate : NONE, batch : 4858/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:08, flip : NONE, rotate : NONE, batch : 4859/12901, Run Time : 0.27
INFO:root:2019-05-04 04:43:08, flip : NONE, rotate : NONE, batch : 4860/12901, Run Time : 0.36
INFO:root:2019-05-04 04:43:10, flip : NONE, rotate : NONE, batch : 4861/12901, Run Time : 2.29
INFO:root:2019-05-04 04:43:11, flip : NONE, rotate : NONE, batch : 4862/12901, Run Time : 0.20
INFO:root:2019-05-04 04:43:11, flip : NONE, rotate : NONE, batch : 4863/12901, Run Time : 0.25
INFO:root:2019-05-04 04:43:11, flip : NONE, rotate : NONE, batch : 4864/12901, Run Time : 0.31
INFO:root:2019-05-04 04:43:13, flip : NONE, rotate : NONE, batch : 4865/12901, Run Time : 1.96
INFO:root:2019-05-04 04:43:13, flip : NONE, rotate : NONE, batch : 4866/12901, Run Time : 0.22
INFO:root:2019-05-04 04:43:14, flip : NONE, rotate : NONE, batch : 4867/12901, Run Time : 0.25
INFO:root:2019-05-04 04:43:14, flip : NONE, rotate : NONE, batch : 4868/12901, Run Time : 0.32
INFO:root:2019-05-04 04:43:14, flip : NONE, rotate : NONE, batch : 4869/12901, Run Time : 0.54
INFO:root:2019-05-04 04:43:18, flip : NONE, rotate : NONE, batch : 4870/12901, Run Time : 3.51
INFO:root:2019-05-04 04:43:18, flip : NONE, rotate : NONE, batch : 4871/12901, Run Time : 0.25
INFO:root:2019-05-04 04:43:18, flip : NONE, rotate : NONE, batch : 4872/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:19, flip : NONE, rotate : NONE, batch : 4873/12901, Run Time : 0.31
INFO:root:2019-05-04 04:43:23, flip : NONE, rotate : NONE, batch : 4874/12901, Run Time : 4.64
INFO:root:2019-05-04 04:43:24, flip : NONE, rotate : NONE, batch : 4875/12901, Run Time : 0.45
INFO:root:2019-05-04 04:43:24, flip : NONE, rotate : NONE, batch : 4876/12901, Run Time : 0.25
INFO:root:2019-05-04 04:43:24, flip : NONE, rotate : NONE, batch : 4877/12901, Run Time : 0.30
INFO:root:2019-05-04 04:43:26, flip : NONE, rotate : NONE, batch : 4878/12901, Run Time : 1.20
INFO:root:2019-05-04 04:43:27, flip : NONE, rotate : NONE, batch : 4879/12901, Run Time : 1.39
INFO:root:2019-05-04 04:43:27, flip : NONE, rotate : NONE, batch : 4880/12901, Run Time : 0.21
INFO:root:2019-05-04 04:43:27, flip : NONE, rotate : NONE, batch : 4881/12901, Run Time : 0.27
INFO:root:2019-05-04 04:43:28, flip : NONE, rotate : NONE, batch : 4882/12901, Run Time : 0.28
INFO:root:2019-05-04 04:43:28, flip : NONE, rotate : NONE, batch : 4883/12901, Run Time : 0.35
INFO:root:2019-05-04 04:43:29, flip : NONE, rotate : NONE, batch : 4884/12901, Run Time : 0.38
INFO:root:2019-05-04 04:43:31, flip : NONE, rotate : NONE, batch : 4885/12901, Run Time : 2.36
INFO:root:2019-05-04 04:43:31, flip : NONE, rotate : NONE, batch : 4886/12901, Run Time : 0.24
INFO:root:2019-05-04 04:43:31, flip : NONE, rotate : NONE, batch : 4887/12901, Run Time : 0.22
INFO:root:2019-05-04 04:43:32, flip : NONE, rotate : NONE, batch : 4888/12901, Run Time : 0.32
INFO:root:2019-05-04 04:43:32, flip : NONE, rotate : NONE, batch : 4889/12901, Run Time : 0.77
INFO:root:2019-05-04 04:43:36, flip : NONE, rotate : NONE, batch : 4890/12901, Run Time : 3.97
INFO:root:2019-05-04 04:43:37, flip : NONE, rotate : NONE, batch : 4891/12901, Run Time : 0.23
INFO:root:2019-05-04 04:43:37, flip : NONE, rotate : NONE, batch : 4892/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:37, flip : NONE, rotate : NONE, batch : 4893/12901, Run Time : 0.31
INFO:root:2019-05-04 04:43:39, flip : NONE, rotate : NONE, batch : 4894/12901, Run Time : 1.50
INFO:root:2019-05-04 04:43:41, flip : NONE, rotate : NONE, batch : 4895/12901, Run Time : 2.39
INFO:root:2019-05-04 04:43:41, flip : NONE, rotate : NONE, batch : 4896/12901, Run Time : 0.25
INFO:root:2019-05-04 04:43:42, flip : NONE, rotate : NONE, batch : 4897/12901, Run Time : 0.29
INFO:root:2019-05-04 04:43:42, flip : NONE, rotate : NONE, batch : 4898/12901, Run Time : 0.31
INFO:root:2019-05-04 04:43:44, flip : NONE, rotate : NONE, batch : 4899/12901, Run Time : 2.26
INFO:root:2019-05-04 04:43:44, flip : NONE, rotate : NONE, batch : 4900/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:45, flip : NONE, rotate : NONE, batch : 4901/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:45, flip : NONE, rotate : NONE, batch : 4902/12901, Run Time : 0.30
INFO:root:2019-05-04 04:43:46, flip : NONE, rotate : NONE, batch : 4903/12901, Run Time : 0.52
INFO:root:2019-05-04 04:43:48, flip : NONE, rotate : NONE, batch : 4904/12901, Run Time : 2.10
INFO:root:2019-05-04 04:43:48, flip : NONE, rotate : NONE, batch : 4905/12901, Run Time : 0.24
INFO:root:2019-05-04 04:43:48, flip : NONE, rotate : NONE, batch : 4906/12901, Run Time : 0.25
INFO:root:2019-05-04 04:43:49, flip : NONE, rotate : NONE, batch : 4907/12901, Run Time : 0.38
INFO:root:2019-05-04 04:43:50, flip : NONE, rotate : NONE, batch : 4908/12901, Run Time : 1.33
INFO:root:2019-05-04 04:43:51, flip : NONE, rotate : NONE, batch : 4909/12901, Run Time : 0.96
INFO:root:2019-05-04 04:43:53, flip : NONE, rotate : NONE, batch : 4910/12901, Run Time : 1.84
INFO:root:2019-05-04 04:43:53, flip : NONE, rotate : NONE, batch : 4911/12901, Run Time : 0.37
INFO:root:2019-05-04 04:43:53, flip : NONE, rotate : NONE, batch : 4912/12901, Run Time : 0.26
INFO:root:2019-05-04 04:43:54, flip : NONE, rotate : NONE, batch : 4913/12901, Run Time : 0.28
INFO:root:2019-05-04 04:43:54, flip : NONE, rotate : NONE, batch : 4914/12901, Run Time : 0.29
INFO:root:2019-05-04 04:43:54, flip : NONE, rotate : NONE, batch : 4915/12901, Run Time : 0.40
INFO:root:2019-05-04 04:43:55, flip : NONE, rotate : NONE, batch : 4916/12901, Run Time : 0.89
INFO:root:2019-05-04 04:43:55, flip : NONE, rotate : NONE, batch : 4917/12901, Run Time : 0.35
INFO:root:2019-05-04 04:43:56, flip : NONE, rotate : NONE, batch : 4918/12901, Run Time : 0.36
INFO:root:2019-05-04 04:43:58, flip : NONE, rotate : NONE, batch : 4919/12901, Run Time : 2.11
INFO:root:2019-05-04 04:43:58, flip : NONE, rotate : NONE, batch : 4920/12901, Run Time : 0.32
INFO:root:2019-05-04 04:43:59, flip : NONE, rotate : NONE, batch : 4921/12901, Run Time : 0.44
INFO:root:2019-05-04 04:44:00, flip : NONE, rotate : NONE, batch : 4922/12901, Run Time : 1.00
INFO:root:2019-05-04 04:44:01, flip : NONE, rotate : NONE, batch : 4923/12901, Run Time : 1.35
INFO:root:2019-05-04 04:44:01, flip : NONE, rotate : NONE, batch : 4924/12901, Run Time : 0.28
INFO:root:2019-05-04 04:44:02, flip : NONE, rotate : NONE, batch : 4925/12901, Run Time : 0.23
INFO:root:2019-05-04 04:44:02, flip : NONE, rotate : NONE, batch : 4926/12901, Run Time : 0.29
INFO:root:2019-05-04 04:44:02, flip : NONE, rotate : NONE, batch : 4927/12901, Run Time : 0.34
INFO:root:2019-05-04 04:44:05, flip : NONE, rotate : NONE, batch : 4928/12901, Run Time : 2.35
INFO:root:2019-05-04 04:44:05, flip : NONE, rotate : NONE, batch : 4929/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:05, flip : NONE, rotate : NONE, batch : 4930/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:05, flip : NONE, rotate : NONE, batch : 4931/12901, Run Time : 0.30
INFO:root:2019-05-04 04:44:07, flip : NONE, rotate : NONE, batch : 4932/12901, Run Time : 1.47
INFO:root:2019-05-04 04:44:07, flip : NONE, rotate : NONE, batch : 4933/12901, Run Time : 0.39
INFO:root:2019-05-04 04:44:08, flip : NONE, rotate : NONE, batch : 4934/12901, Run Time : 0.32
INFO:root:2019-05-04 04:44:08, flip : NONE, rotate : NONE, batch : 4935/12901, Run Time : 0.27
INFO:root:2019-05-04 04:44:08, flip : NONE, rotate : NONE, batch : 4936/12901, Run Time : 0.43
INFO:root:2019-05-04 04:44:11, flip : NONE, rotate : NONE, batch : 4937/12901, Run Time : 3.06
INFO:root:2019-05-04 04:44:12, flip : NONE, rotate : NONE, batch : 4938/12901, Run Time : 0.22
INFO:root:2019-05-04 04:44:12, flip : NONE, rotate : NONE, batch : 4939/12901, Run Time : 0.26
INFO:root:2019-05-04 04:44:12, flip : NONE, rotate : NONE, batch : 4940/12901, Run Time : 0.29
INFO:root:2019-05-04 04:44:14, flip : NONE, rotate : NONE, batch : 4941/12901, Run Time : 2.10
INFO:root:2019-05-04 04:44:14, flip : NONE, rotate : NONE, batch : 4942/12901, Run Time : 0.32
INFO:root:2019-05-04 04:44:15, flip : NONE, rotate : NONE, batch : 4943/12901, Run Time : 0.27
INFO:root:2019-05-04 04:44:15, flip : NONE, rotate : NONE, batch : 4944/12901, Run Time : 0.30
INFO:root:2019-05-04 04:44:15, flip : NONE, rotate : NONE, batch : 4945/12901, Run Time : 0.36
INFO:root:2019-05-04 04:44:19, flip : NONE, rotate : NONE, batch : 4946/12901, Run Time : 4.07
INFO:root:2019-05-04 04:44:20, flip : NONE, rotate : NONE, batch : 4947/12901, Run Time : 0.23
INFO:root:2019-05-04 04:44:20, flip : NONE, rotate : NONE, batch : 4948/12901, Run Time : 0.27
INFO:root:2019-05-04 04:44:20, flip : NONE, rotate : NONE, batch : 4949/12901, Run Time : 0.30
INFO:root:2019-05-04 04:44:21, flip : NONE, rotate : NONE, batch : 4950/12901, Run Time : 0.98
INFO:root:2019-05-04 04:44:24, flip : NONE, rotate : NONE, batch : 4951/12901, Run Time : 2.76
INFO:root:2019-05-04 04:44:24, flip : NONE, rotate : NONE, batch : 4952/12901, Run Time : 0.23
INFO:root:2019-05-04 04:44:24, flip : NONE, rotate : NONE, batch : 4953/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:25, flip : NONE, rotate : NONE, batch : 4954/12901, Run Time : 0.30
INFO:root:2019-05-04 04:44:27, flip : NONE, rotate : NONE, batch : 4955/12901, Run Time : 2.14
INFO:root:2019-05-04 04:44:27, flip : NONE, rotate : NONE, batch : 4956/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:27, flip : NONE, rotate : NONE, batch : 4957/12901, Run Time : 0.27
INFO:root:2019-05-04 04:44:28, flip : NONE, rotate : NONE, batch : 4958/12901, Run Time : 0.34
INFO:root:2019-05-04 04:44:28, flip : NONE, rotate : NONE, batch : 4959/12901, Run Time : 0.30
INFO:root:2019-05-04 04:44:30, flip : NONE, rotate : NONE, batch : 4960/12901, Run Time : 2.11
INFO:root:2019-05-04 04:44:30, flip : NONE, rotate : NONE, batch : 4961/12901, Run Time : 0.20
INFO:root:2019-05-04 04:44:31, flip : NONE, rotate : NONE, batch : 4962/12901, Run Time : 0.29
INFO:root:2019-05-04 04:44:31, flip : NONE, rotate : NONE, batch : 4963/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:31, flip : NONE, rotate : NONE, batch : 4964/12901, Run Time : 0.52
INFO:root:2019-05-04 04:44:34, flip : NONE, rotate : NONE, batch : 4965/12901, Run Time : 2.36
INFO:root:2019-05-04 04:44:34, flip : NONE, rotate : NONE, batch : 4966/12901, Run Time : 0.21
INFO:root:2019-05-04 04:44:34, flip : NONE, rotate : NONE, batch : 4967/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:35, flip : NONE, rotate : NONE, batch : 4968/12901, Run Time : 0.35
INFO:root:2019-05-04 04:44:35, flip : NONE, rotate : NONE, batch : 4969/12901, Run Time : 0.47
INFO:root:2019-05-04 04:44:37, flip : NONE, rotate : NONE, batch : 4970/12901, Run Time : 2.01
INFO:root:2019-05-04 04:44:37, flip : NONE, rotate : NONE, batch : 4971/12901, Run Time : 0.24
INFO:root:2019-05-04 04:44:38, flip : NONE, rotate : NONE, batch : 4972/12901, Run Time : 0.26
INFO:root:2019-05-04 04:44:38, flip : NONE, rotate : NONE, batch : 4973/12901, Run Time : 0.41
INFO:root:2019-05-04 04:44:42, flip : NONE, rotate : NONE, batch : 4974/12901, Run Time : 3.57
INFO:root:2019-05-04 04:44:42, flip : NONE, rotate : NONE, batch : 4975/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:42, flip : NONE, rotate : NONE, batch : 4976/12901, Run Time : 0.31
INFO:root:2019-05-04 04:44:42, flip : NONE, rotate : NONE, batch : 4977/12901, Run Time : 0.29
INFO:root:2019-05-04 04:44:43, flip : NONE, rotate : NONE, batch : 4978/12901, Run Time : 0.36
INFO:root:2019-05-04 04:44:45, flip : NONE, rotate : NONE, batch : 4979/12901, Run Time : 2.40
INFO:root:2019-05-04 04:44:45, flip : NONE, rotate : NONE, batch : 4980/12901, Run Time : 0.24
INFO:root:2019-05-04 04:44:46, flip : NONE, rotate : NONE, batch : 4981/12901, Run Time : 0.24
INFO:root:2019-05-04 04:44:46, flip : NONE, rotate : NONE, batch : 4982/12901, Run Time : 0.33
INFO:root:2019-05-04 04:44:48, flip : NONE, rotate : NONE, batch : 4983/12901, Run Time : 2.23
INFO:root:2019-05-04 04:44:48, flip : NONE, rotate : NONE, batch : 4984/12901, Run Time : 0.22
INFO:root:2019-05-04 04:44:49, flip : NONE, rotate : NONE, batch : 4985/12901, Run Time : 0.25
INFO:root:2019-05-04 04:44:49, flip : NONE, rotate : NONE, batch : 4986/12901, Run Time : 0.30
